sensor_type	meter	date_ymd	mean	std	var	n
DO	7.52	2024-05-16	6.86599305555556	0.539032291370609	0.290555811140249	144
DO	7.52	2024-05-17	6.78838194444444	0.471568933129289	0.222377258692696	144
DO	7.52	2024-05-18	6.87593055555556	0.33294044182269	0.110849337801088	144
DO	7.52	2024-05-19	6.77681944444444	0.340598971635866	0.116007659479409	144
DO	7.52	2024-05-20	6.71177777777778	0.388954586747181	0.151285670551671	144
DO	7.52	2024-05-21	6.72797916666667	0.310880038221073	0.0966463981643357	144
DO	7.52	2024-05-22	6.55932638888889	0.467541970441084	0.218595494123932	144
DO	7.52	2024-05-23	6.39852777777778	0.546250153310944	0.29838922999223	144
DO	7.52	2024-05-24	6.61731944444444	0.390595916477528	0.15256516996892	144
DO	7.52	2024-05-25	5.25174305555556	0.708951986760639	0.502612919531857	144
DO	7.52	2024-05-26	5.4235625	0.423709785207304	0.17952998208042	144
DO	7.52	2024-05-27	5.52883333333333	0.477711458688441	0.228208237762238	144
DO	7.52	2024-05-28	5.31940972222222	0.446487463127457	0.199351054729992	144
DO	7.52	2024-05-29	5.26174305555556	0.27779203738652	0.0771684160353535	144
DO	7.52	2024-05-30	4.89008333333333	0.28644931452215	0.0820532097902098	144
DO	7.52	2024-05-31	5.06214583333333	0.458982029124715	0.210664503059441	144
DO	7.52	2024-06-01	4.5605625	0.792570746163915	0.628168387674825	144
DO	7.52	2024-06-02	4.31751388888889	0.446809043646244	0.199638321484071	144
DO	7.52	2024-06-03	4.10440972222222	0.306715749894734	0.0940745512334887	144
DO	7.52	2024-06-04	4.23371527777778	0.368238609614895	0.135599673611111	144
DO	7.52	2024-06-05	4.40557638888889	0.421325407516609	0.177515099019037	144
DO	7.52	2024-06-06	3.65489583333333	0.408180368035566	0.16661121284965	144
DO	7.52	2024-06-07	3.81203472222222	0.469420672762401	0.220355768016706	144
DO	7.52	2024-06-08	3.225	0.306574737918945	0.0939880699300699	144
DO	7.52	2024-06-09	3.12732638888889	0.245902670775575	0.060468123494561	144
DO	7.52	2024-06-10	2.82326388888889	0.373295641776577	0.139349636169386	144
DO	7.52	2024-06-11	2.47853472222222	0.280720524315466	0.0788040127719503	144
DO	7.52	2024-06-12	2.35144444444444	0.226375385309037	0.0512458150738151	144
DO	7.52	2024-06-13	2.54973611111111	0.324418640572955	0.105247454351204	144
DO	7.52	2024-06-14	2.32784722222222	0.349098545796949	0.121869794677545	144
DO	7.52	2024-06-15	2.01772916666667	0.26174223210333	0.0685089960664336	144
DO	7.52	2024-06-16	2.01057638888889	0.39105892782677	0.152927085033023	144
DO	7.52	2024-06-17	2.30772222222222	0.620188776183605	0.384634118104118	144
DO	7.52	2024-06-18	1.99511805555556	0.319589301494526	0.102137321629759	144
DO	7.52	2024-06-19	1.86392361111111	0.404128313069786	0.163319693424631	144
DO	7.52	2024-06-20	1.87842361111111	0.348043313353504	0.121134147970085	144
DO	7.52	2024-06-21	1.68994444444444	0.40491699534074	0.163957773115773	144
DO	7.52	2024-06-22	1.39888194444444	0.297652011972299	0.0885967202311577	144
DO	7.52	2024-06-23	1.18472916666667	0.242313304061446	0.0587157373251748	144
DO	7.52	2024-06-24	1.21870138888889	0.297079892714738	0.0882564626554002	144
DO	7.52	2024-06-25	1.21505555555556	0.171167148414036	0.0292981926961927	144
DO	7.52	2024-06-26	1.1915625	0.197516175092262	0.0390126394230769	144
DO	7.52	2024-06-27	0.961666666666667	0.167578475510865	0.0280825454545455	144
DO	7.52	2024-06-28	0.991291666666667	0.280012034581533	0.0784067395104895	144
DO	7.52	2024-06-29	0.734833333333333	0.219623963434515	0.0482346853146853	144
DO	7.52	2024-06-30	0.713993055555556	0.21401704057792	0.0458032936577312	144
DO	7.52	2024-07-01	0.648701388888889	0.127002674927015	0.0161296794386169	144
DO	7.52	2024-07-02	0.551777777777778	0.123691215150942	0.0152995167055167	144
DO	7.52	2024-07-03	0.557326388888889	0.233382450603737	0.0544673682498058	144
DO	7.52	2024-07-04	0.614791666666667	0.217453953810852	0.047286222027972	144
DO	7.52	2024-07-06	0.724895833333333	0.306872190856355	0.094170541520979	144
DO	7.52	2024-07-07	0.733159722222222	0.181648152298582	0.0329960512334887	144
DO	7.52	2024-07-08	0.589583333333333	0.157697129382195	0.0248683846153846	144
DO	7.52	2024-07-09	0.510715277777778	0.178210124393329	0.0317588484362859	144
DO	7.52	2024-07-10	0.462756944444444	0.20767585846506	0.0431292621891997	144
DO	7.52	2024-07-11	0.251534722222222	0.152348694316893	0.0232101246600622	144
DO	7.52	2024-07-12	0.103770833333333	0.0583866685078072	0.00340900305944056	144
DO	7.52	2024-07-13	0.100972222222222	0.0597154024764909	0.00356592929292929	144
DO	7.52	2024-07-14	0.0656666666666667	0.00840579220878928	7.06573426573427e-05	144
DO	7.52	2024-07-15	0.0682847222222222	0.0158686316754461	0.000251813471250971	144
DO	7.52	2024-07-16	0.104402777777778	0.0929348459224826	0.00863688558663559	144
DO	7.52	2024-07-17	0.0667708333333333	0.0221535388418371	0.000490779283216783	144
DO	7.52	2024-07-18	0.0623402777777778	0.000504014574720505	2.54030691530692e-07	144
DO	7.52	2024-07-19	0.0624097222222222	0.00050747137360367	2.57527195027195e-07	144
DO	7.52	2024-07-20	0.0624305555555556	0.000510762186225656	2.60878010878011e-07	144
DO	7.52	2024-07-21	0.0623688524590164	0.000501251651090724	2.51253217721176e-07	122
DO	7.52	2024-07-22	0.0624416666666667	0.000498667692744492	2.48669467787115e-07	120
DO	7.52	2024-07-23	0.0623923076923077	0.000505721586642477	2.55754323196184e-07	130
DO	7.52	2024-07-24	0.0623913043478261	0.000489820205487265	2.39923833703587e-07	138
DO	7.52	2024-07-25	0.06246	0.000500908265962034	2.50909090909091e-07	100
DO	7.52	2024-07-26	0.062375	0.000485812706723472	2.36013986013986e-07	144
DO	7.52	2024-07-27	0.0625277777777778	0.000500970309470782	2.50971250971251e-07	144
DO	7.52	2024-07-28	0.0625625	0.000497809888727299	2.47814685314686e-07	144
DO	7.52	2024-07-29	0.0625694444444444	0.000510762186225656	2.60878010878011e-07	144
DO	7.52	2024-07-30	0.0624513888888889	0.000552551122352261	3.05312742812743e-07	144
DO	7.52	2024-07-31	0.0623958333333333	0.000504784798015642	2.54807692307693e-07	144
DO	7.52	2024-08-01	0.0624930555555556	0.000501696810035393	2.5169968919969e-07	144
DO	7.52	2024-08-02	0.0625625	0.000497809888727299	2.47814685314686e-07	144
DO	7.52	2024-08-03	0.0625347222222222	0.000500533902981795	2.50534188034188e-07	144
DO	7.52	2024-08-04	0.0625625	0.000538305421923956	2.89772727272728e-07	144
DO	7.52	2024-08-05	0.0625625	0.000497809888727299	2.47814685314686e-07	144
DO	7.52	2024-08-06	0.0626527777777778	0.000492168662381091	2.42229992229993e-07	144
DO	7.52	2024-08-07	0.0626597222222222	0.000489943545262797	2.40044677544678e-07	144
DO	7.52	2024-08-08	0.0626597222222222	0.000475456268818347	2.26058663558664e-07	144
DO	7.52	2024-08-09	0.0625763888888889	0.000561962857582469	3.15802253302254e-07	144
DO	7.52	2024-08-10	0.0626616541353383	0.000520594328848271	2.71018455228982e-07	133
DO	7.52	2024-08-11	0.0626666666666667	0.000501745206004255	2.51748251748252e-07	144
DO	7.52	2024-08-12	0.0626666666666667	0.000515494195635864	2.65734265734266e-07	144
DO	7.52	2024-08-13	0.0626870229007634	0.00048172717247659	2.3206106870229e-07	131
DO	7.52	2024-08-14	0.0627291666666667	0.00049073585391907	2.40821678321679e-07	144
DO	7.52	2024-08-15	0.0627622950819672	0.000446349355233949	1.99227746917762e-07	122
DO	7.52	2024-08-16	0.0626923076923077	0.000463323916799419	2.14669051878355e-07	130
DO	7.52	2024-08-17	0.06275	5e-04	2.5e-07	132
DO	7.52	2024-08-18	0.0627438016528926	0.0005405078725889	2.92148760330579e-07	121
DO	7.52	2024-08-19	0.0626869565217391	0.000465761353531974	2.16933638443936e-07	115
DO	7.52	2024-08-20	0.0627552447552448	0.000477917772654964	2.28405397419482e-07	143
DO	7.52	2024-08-21	0.0627264150943396	0.000488594073759444	2.38724168912849e-07	106
DO	7.52	2024-08-22	0.062804347826087	0.00043326456663714	1.87718184703269e-07	138
DO	7.52	2024-08-23	0.0629166666666667	0.00054238059222958	2.9417670682731e-07	84
DO	7.52	2024-08-24	0.0628352941176471	0.000531105290061823	2.82072829131653e-07	85
DO	7.52	2024-08-25	0.0629350649350649	0.000592445030487226	3.5099111414901e-07	77
DO	7.52	2024-08-26	0.0631428571428571	0.000546018906231949	2.98136645962733e-07	70
DO	7.52	2024-08-27	0.0630344827586207	0.000591326704645871	3.49667271627345e-07	58
DO	7.52	2024-08-28	0.0630505050505051	0.000502518907629607	2.52525252525253e-07	99
DO	7.52	2024-08-29	0.0631842105263158	0.000534428699723097	2.8561403508772e-07	76
DO	7.52	2024-08-30	0.0631287128712871	0.000541541620498992	2.93267326732674e-07	101
DO	7.52	2024-08-31	0.0629368421052632	0.000542071015128396	2.9384098544233e-07	95
DO	7.52	2024-09-01	0.0628833333333333	0.000521525450499022	2.71988795518208e-07	120
DO	7.52	2024-09-02	0.0630727272727273	0.000539359889970594	2.90909090909091e-07	55
DO	7.52	2024-09-03	0.0631111111111111	0.000469368206645872	2.20306513409962e-07	117
DO	7.52	2024-09-04	0.0631752577319588	0.00047893782821883	2.29381443298969e-07	97
DO	7.52	2024-09-05	0.063225	0.000438915776457773	1.9264705882353e-07	120
DO	7.52	2024-09-06	0.0631805555555556	0.00046788884248288	2.18919968919969e-07	144
DO	7.52	2024-09-07	0.0631951219512195	0.000473191753759161	2.2391043582567e-07	123
DO	7.52	2024-09-08	0.063	0.000565685424949239	3.20000000000001e-07	101
DO	7.52	2024-09-09	0.0632025316455696	0.000540174398130804	2.91788380395976e-07	79
DO	7.52	2024-09-10	0.0630744680851064	0.00049163675947956	2.41706703271563e-07	94
DO	7.52	2024-09-11	0.063234375	0.00042527202966172	1.80856299212599e-07	128
DO	7.52	2024-09-12	0.0632569444444444	0.000483959886475286	2.34217171717172e-07	144
DO	7.52	2024-09-13	0.0633157894736842	0.000482550375021937	2.32854864433812e-07	133
DO	7.52	2024-09-14	0.0633541666666667	0.000479929336290425	2.30332167832168e-07	144
DO	7.52	2024-09-15	0.0633458646616541	0.00049305960027522	2.43107769423559e-07	133
DO	7.52	2024-09-16	0.0633680555555556	0.000525523751770759	2.76175213675214e-07	144
DO	7.52	2024-09-17	0.0633541666666667	0.000479929336290425	2.30332167832168e-07	144
DO	7.52	2024-09-18	0.0634791666666667	0.0005013094740888	2.51311188811189e-07	144
DO	7.52	2024-09-19	0.0634583333333333	5e-04	2.5e-07	144
DO	7.52	2024-09-20	0.063421875	0.000495799283111481	2.45816929133859e-07	128
DO	7.52	2024-09-21	0.0633819444444444	0.000501696810035393	2.5169968919969e-07	144
DO	7.52	2024-09-22	0.0633888888888889	0.000503291419857575	2.53302253302254e-07	144
DO	7.52	2024-09-23	0.0633787878787879	0.000486933119697215	2.37103863058062e-07	132
DO	7.52	2024-09-24	0.0633541666666667	0.000508236358207671	2.58304195804196e-07	144
DO	7.52	2024-09-25	0.0633461538461538	0.000524020510598324	2.74597495527729e-07	130
DO	7.52	2024-09-26	0.0633046875	0.0005258453074827	2.76513287401575e-07	128
DO	7.52	2024-09-27	0.0634513888888889	0.000513180963067319	2.63354700854701e-07	144
DO	7.52	2024-09-28	0.0634661654135338	0.000515647168841358	2.65892002734108e-07	133
DO	7.52	2024-09-29	0.0635277777777778	0.000541229427257326	2.92929292929293e-07	144
DO	7.52	2024-09-30	0.0634375	0.000497809888727299	2.47814685314686e-07	144
DO	7.52	2024-10-01	0.0634375	0.000511664635577543	2.618006993007e-07	144
DO	7.52	2024-10-02	0.0634930555555556	0.000541901957145139	2.93657731157732e-07	144
DO	7.52	2024-10-03	0.0634791666666667	0.000515070095032903	2.65297202797203e-07	144
DO	7.52	2024-10-04	0.063625	5e-04	2.5e-07	144
DO	7.52	2024-10-05	0.063557251908397	0.000498618172761351	2.48620082207869e-07	131
DO	7.52	2024-10-06	0.0635277777777778	0.000541229427257326	2.92929292929293e-07	144
DO	7.52	2024-10-07	0.0634375	0.000538305421923956	2.89772727272728e-07	144
DO	7.52	2024-10-08	0.0634583333333333	0.0005272305264038	2.77972027972028e-07	144
DO	7.52	2024-10-09	0.107358778625954	0.170170099005142	0.0289578625954198	131
Temp	1.52	2024-04-30	12.1649305555556	0.585365795058837	0.342653114024864	144
Temp	1.52	2024-05-01	13.178625	0.274639442590778	0.0754268234265734	144
Temp	1.52	2024-05-02	14.1199375	0.383728601257551	0.147247639423077	144
Temp	1.52	2024-05-03	14.3317638888889	0.622387777242047	0.387366545260295	144
Temp	1.52	2024-05-04	15.1421527777778	0.309856617403717	0.0960111233488733	144
Temp	1.52	2024-05-05	14.7925486111111	0.368184448110217	0.135559787830225	144
Temp	1.52	2024-05-06	14.2961041666667	0.410606130821049	0.168597394667832	144
Temp	1.52	2024-05-07	14.8272361111111	0.656602795131867	0.431127230574981	144
Temp	1.52	2024-05-08	15.8646527777778	0.897277633355976	0.805107151320901	144
Temp	1.52	2024-05-09	15.6113958333333	0.604769900400202	0.36574663243007	144
Temp	1.52	2024-05-10	15.1840555555556	0.124816776361303	0.0155792276612277	144
Temp	1.52	2024-05-11	15.0271944444444	0.184568340775097	0.0340654724164724	144
Temp	1.52	2024-05-12	14.6718611111111	0.159503846594611	0.0254414770784771	144
Temp	1.52	2024-05-13	14.7275694444444	0.544727142227565	0.296727659479409	144
Temp	1.52	2024-05-14	15.6810902777778	0.522385797914587	0.27288692186286	144
Temp	1.52	2024-05-15	16.1020416666667	0.110960074404662	0.0123121381118881	144
Temp	1.52	2024-05-16	15.7664583333333	0.264128197179806	0.0697637045454546	144
Temp	1.52	2024-05-17	16.0013055555556	0.213403202792102	0.0455409269619269	144
Temp	1.52	2024-05-18	16.4150138888889	0.147872463765285	0.0218662655400155	144
Temp	1.52	2024-05-19	16.7718958333333	0.29262923673534	0.0856318701923076	144
Temp	1.52	2024-05-20	17.8021944444444	0.505771573938161	0.255804885003885	144
Temp	1.52	2024-05-21	19.5164722222222	0.901513024580751	0.812725733488734	144
Temp	1.52	2024-05-22	20.9134930555556	0.745010958726626	0.555041328622766	144
Temp	1.52	2024-05-23	21.6164236111111	0.27106538265957	0.0734764416763792	144
Temp	1.52	2024-05-24	21.2308888888889	0.291510441010845	0.0849783372183371	144
Temp	1.52	2024-05-25	21.1049722222222	0.621618504918061	0.386409565656566	144
Temp	1.52	2024-05-26	21.2002152777778	0.283301173188521	0.0802595547299922	144
Temp	1.52	2024-05-27	21.8844583333333	0.157111375354346	0.0246839842657343	144
Temp	1.52	2024-05-28	21.5355833333333	0.155440384992811	0.0241617132867132	144
Temp	1.52	2024-05-29	21.3797986111111	0.373197759305311	0.139276567550505	144
Temp	1.52	2024-05-30	20.9811041666667	0.183014146678926	0.0334941778846154	144
Temp	1.52	2024-05-31	20.6616319444444	0.345670924526963	0.119488388063326	144
Temp	1.52	2024-06-01	20.5538055555556	0.212524462689939	0.0451666472416473	144
Temp	1.52	2024-06-02	21.5409513888889	0.684434709630005	0.468450871746309	144
Temp	1.52	2024-06-03	21.6599097222222	0.40241180092934	0.161935257527195	144
Temp	1.52	2024-06-04	23.2548055555556	0.867897131265238	0.753245430458431	144
Temp	1.52	2024-06-05	23.9027083333333	0.582260231574102	0.339026977272727	144
Temp	1.52	2024-06-06	23.6188263888889	0.407867957000434	0.166356270347708	144
Temp	1.52	2024-06-07	23.3524027777778	0.238032092783782	0.0566592771950272	144
Temp	1.52	2024-06-08	22.2709861111111	0.307425082945311	0.0945101816239316	144
Temp	1.52	2024-06-09	21.2952430555556	0.191446983533	0.0366519475038849	144
Temp	1.52	2024-06-10	20.4906666666667	0.177836296215784	0.0316257482517482	144
Temp	1.52	2024-06-11	19.9803472222222	0.141085765685073	0.0199051932789433	144
Temp	1.52	2024-06-12	20.0924236111111	0.417038737780133	0.173921308809246	144
Temp	1.52	2024-06-13	20.7793055555556	0.731792666936139	0.535520507381507	144
Temp	1.52	2024-06-14	21.4235416666667	0.268734482394746	0.072218222027972	144
Temp	1.52	2024-06-15	20.9091805555556	0.305152252558698	0.0931178972416472	144
Temp	1.52	2024-06-16	20.9732291666667	0.39430088115248	0.155473184877622	144
Temp	1.52	2024-06-17	21.8208541666667	0.478363205322372	0.228831356206294	144
Temp	1.52	2024-06-18	23.2533263888889	1.09440922422464	1.19773155006799	144
Temp	1.52	2024-06-19	24.2650833333333	0.917191826257652	0.841240846153846	144
Temp	1.52	2024-06-20	25.0413263888889	1.09771029225945	1.20496788573232	144
Temp	1.52	2024-06-21	25.4253333333333	0.681091791150083	0.463886027972028	144
Temp	1.52	2024-06-22	26.1367638888889	0.219144490001591	0.0480243074980575	144
Temp	1.52	2024-06-23	25.7813541666667	0.177561078578257	0.0315279366258741	144
Temp	1.52	2024-06-24	24.8496944444444	0.396703748438131	0.157373864024864	144
Temp	1.52	2024-06-25	24.2890833333333	0.478509946846217	0.228971769230769	144
Temp	1.52	2024-06-26	24.5344375	0.34046999023152	0.115919814248252	144
Temp	1.52	2024-06-27	24.3812361111111	0.155178939622145	0.0240805033022533	144
Temp	1.52	2024-06-28	23.6426597222222	0.158092305655951	0.0249931771076146	144
Temp	1.52	2024-06-29	22.6740347222222	0.415077352521366	0.172289208576146	144
Temp	1.52	2024-06-30	22.5187083333333	0.456327524307443	0.20823480944056	144
Temp	1.52	2024-07-01	22.4501527777778	0.140535803836824	0.0197503121600622	144
Temp	1.52	2024-07-02	22.2754305555556	0.303799590104959	0.092294190947941	144
Temp	1.52	2024-07-03	23.0512222222222	0.206942897581344	0.0428253628593628	144
Temp	1.52	2024-07-04	23.3130694444444	0.605764772976037	0.36695096017871	144
Temp	1.52	2024-07-06	24.9865555555556	0.476104733406125	0.226675717171717	144
Temp	1.52	2024-07-07	25.4525277777778	0.358111967185098	0.128244181041181	144
Temp	1.52	2024-07-08	25.794375	0.399968475593429	0.159974781468531	144
Temp	1.52	2024-07-09	26.6069166666667	0.520716981502596	0.271146174825175	144
Temp	1.52	2024-07-10	27.1989861111111	0.283869860513313	0.0805820977078476	144
Temp	1.52	2024-07-11	26.6857638888889	0.169443556049998	0.0287111186868687	144
Temp	1.52	2024-07-12	26.472375	0.278333649833021	0.0774696206293707	144
Temp	1.52	2024-07-13	26.8628194444444	0.513322001925914	0.263499477661228	144
Temp	1.52	2024-07-14	26.8866805555556	0.234589081378028	0.0550320371017871	144
Temp	1.52	2024-07-15	27.2358958333333	0.37799013415826	0.142876541520979	144
Temp	1.52	2024-07-16	27.3025069444444	0.305281917090558	0.0931970489024866	144
Temp	1.52	2024-07-17	27.1103263888889	0.189506271640451	0.0359126269910645	144
Temp	1.52	2024-07-18	26.7779583333333	0.232827042712357	0.0542084318181819	144
Temp	1.52	2024-07-19	26.3652361111111	0.189383984307131	0.0358662935120435	144
Temp	1.52	2024-07-20	26.3010069444444	0.316658482212354	0.100272594357032	144
Temp	1.52	2024-07-21	26.2400208333333	0.127894212663697	0.0163569296328671	144
Temp	1.52	2024-07-22	26.507	0.567125286783345	0.321631090909091	144
Temp	1.52	2024-07-23	26.2734791666667	0.202542612929841	0.0410235100524475	144
Temp	1.52	2024-07-24	25.9449444444444	0.199966283094212	0.0399865143745144	144
Temp	1.52	2024-07-25	25.6647847222222	0.150197593082427	0.0225593169677545	144
Temp	1.52	2024-07-26	25.1264027777778	0.163377435057404	0.0266921862859363	144
Temp	1.52	2024-07-27	25.1595902777778	0.191435410173912	0.0366475162684538	144
Temp	1.52	2024-07-28	25.3577222222222	0.192995722422412	0.0372473488733489	144
Temp	1.52	2024-07-29	25.4977916666667	0.118030271985178	0.0139311451048951	144
Temp	1.52	2024-07-30	25.3807569444444	0.281719501585913	0.0793658775738151	144
Temp	1.52	2024-07-31	25.5488125	0.193755413865259	0.0375411604020979	144
Temp	1.52	2024-08-01	25.7929166666667	0.427392410703878	0.182664272727273	144
Temp	1.52	2024-08-02	26.0670555555556	0.212382053743099	0.0451061367521367	144
Temp	1.52	2024-08-03	26.0421875	0.112853266247802	0.0127358597027972	144
Temp	1.52	2024-08-04	26.1046736111111	0.28415065022982	0.0807415920260294	144
Temp	1.52	2024-08-05	26.3277847222222	0.366057910569942	0.133998393890831	144
Temp	1.52	2024-08-06	25.8815972222222	0.286244096514553	0.0819356827894327	144
Temp	1.52	2024-08-07	24.9038958333333	0.146811744673667	0.0215536883741259	144
Temp	1.52	2024-08-08	24.4300763888889	0.142614060834505	0.0203387703477078	144
Temp	1.52	2024-08-09	23.9448472222222	0.101616055077791	0.0103258226495726	144
Temp	1.52	2024-08-10	24.0492777777778	0.430293109475576	0.18515216006216	144
Temp	1.52	2024-08-11	24.0304444444444	0.215145251886904	0.0462874794094794	144
Temp	1.52	2024-08-12	23.6021111111111	0.138131897599436	0.0190804211344212	144
Temp	1.52	2024-08-13	23.2460138888889	0.155068583343034	0.0240462655400155	144
Temp	1.52	2024-08-14	23.5685208333333	0.217305397831194	0.0472216359265734	144
Temp	1.52	2024-08-15	24.0329375	0.449603573927978	0.202143373688811	144
Temp	1.52	2024-08-16	24.1027152777778	0.223359807667004	0.0498896036810412	144
Temp	1.52	2024-08-17	24.244625	0.140359721425348	0.0197008513986014	144
Temp	1.52	2024-08-18	23.8328263888889	0.175504919137368	0.0308019766414142	144
Temp	1.52	2024-08-19	23.7456111111111	0.21858976204636	0.0477814840714841	144
Temp	1.52	2024-08-20	23.0967430555556	0.213407936834329	0.045542947503885	144
Temp	1.52	2024-08-21	22.4775416666667	0.1634185015332	0.0267056066433566	144
Temp	1.52	2024-08-22	22.12425	0.171154063015499	0.0292937132867132	144
Temp	1.52	2024-08-23	22.2745902777778	0.496972912449978	0.246982075709013	144
Temp	1.52	2024-08-24	22.4053541666667	0.385296116597397	0.148453097465035	144
Temp	1.52	2024-08-25	22.4618194444444	0.15946811298761	0.0254300790598291	144
Temp	1.52	2024-08-26	22.8573333333333	0.222472595939491	0.0494940559440559	144
Temp	1.52	2024-08-27	23.4108125	0.386318900999201	0.149242293269231	144
Temp	1.52	2024-08-28	23.6909097222222	0.174916440118414	0.0305957610236986	144
Temp	1.52	2024-08-29	23.0439027777778	0.129419376822503	0.0167493750971251	144
Temp	1.52	2024-08-30	22.7950625	0.154818739887262	0.0239688422202797	144
Temp	1.52	2024-08-31	22.2992013888889	0.146204645342533	0.0213757983197358	144
Temp	1.52	2024-09-01	22.3764097222222	0.417526472728728	0.174328355429293	144
Temp	1.52	2024-09-02	22.4714513888889	0.169019419162419	0.0285675640540016	144
Temp	1.52	2024-09-03	21.9185138888889	0.180308941794534	0.0325113144910645	144
Temp	1.52	2024-09-04	21.7422083333333	0.174901725652904	0.0305906136363637	144
Temp	1.52	2024-09-05	22.2047916666667	0.519573801605398	0.269956935314685	144
Temp	1.52	2024-09-06	22.2526388888889	0.39697178232161	0.157586595959596	144
Temp	1.52	2024-09-07	21.8210694444444	0.246573912741077	0.0607986944444445	144
Temp	1.52	2024-09-08	20.8381180555556	0.219890420787798	0.0483517971542347	144
Temp	1.52	2024-09-09	20.2780902777778	0.142722916708454	0.0203698309537684	144
Temp	1.52	2024-09-10	20.3891041666667	0.35443463734566	0.12562391215035	144
Temp	1.52	2024-09-11	20.2308819444444	0.206367738050502	0.0425876433080807	144
Temp	1.52	2024-09-12	20.6977083333333	0.497851831174895	0.247856445804196	144
Temp	1.52	2024-09-13	20.8159930555556	0.149482253151943	0.0223449440073815	144
Temp	1.52	2024-09-14	21.1010555555556	0.254150656762001	0.0645925563325564	144
Temp	1.52	2024-09-15	21.6013680555556	0.205502343631772	0.0422312132381508	144
Temp	1.52	2024-09-16	21.8520902777778	0.126330342472792	0.015959355429293	144
Temp	1.52	2024-09-17	21.7614375	0.165080430439183	0.027251548513986	144
Temp	1.52	2024-09-18	21.7135069444444	0.16689081881872	0.0278525454059829	144
Temp	1.52	2024-09-19	21.6405625	0.184887140731021	0.0341832548076923	144
Temp	1.52	2024-09-20	21.6131319444444	0.106835554080901	0.0114138356157731	144
Temp	1.52	2024-09-21	21.4099791666667	0.169719450478221	0.0288046918706293	144
Temp	1.52	2024-09-22	21.0436875	0.112638382256417	0.0126874051573426	144
Temp	1.52	2024-09-23	20.5167291666667	0.115503774572779	0.0133411219405594	144
Temp	1.52	2024-09-24	20.0496180555556	0.107420550997527	0.0115391747766123	144
Temp	1.52	2024-09-25	19.6105416666667	0.137602949380897	0.0189345716783216	144
Temp	1.52	2024-09-26	19.0746875	0.112440969361301	0.0126429715909091	144
Temp	1.52	2024-09-27	19.0025694444444	0.104556583053527	0.0109320790598291	144
Temp	1.52	2024-09-28	19.1743680555556	0.122520256440112	0.0150112132381508	144
Temp	1.52	2024-09-29	19.5431388888889	0.284778692412027	0.0810989036519037	144
Temp	1.52	2024-09-30	19.2492708333333	0.123540611863955	0.0152622827797203	144
Temp	1.52	2024-10-01	19.2121388888889	0.092905140817746	0.00863136519036521	144
Temp	1.52	2024-10-02	18.9711458333333	0.169626532128962	0.0287731604020979	144
Temp	1.52	2024-10-03	19.0482569444444	0.199328514254218	0.0397318565947941	144
Temp	1.52	2024-10-04	19.0193402777778	0.208652994736499	0.0435360722125096	144
Temp	1.52	2024-10-05	18.858375	0.137477518823327	0.0189000681818182	144
Temp	1.52	2024-10-06	18.6222777777778	0.219592198150876	0.0482207334887334	144
Temp	1.52	2024-10-07	18.4112361111111	0.109967127072226	0.012092769036519	144
Temp	1.52	2024-10-08	17.9370347222222	0.099864832648547	0.0099729847999223	144
Temp	1.52	2024-10-09	17.4262430555556	0.139289216974694	0.0194014859654234	144
Temp	2.52	2024-04-30	12.1397222222222	0.705627672225524	0.497910411810412	144
Temp	2.52	2024-05-01	13.0139583333333	0.23661724056262	0.0559877185314686	144
Temp	2.52	2024-05-02	13.9197916666667	0.651788790654133	0.424828627622378	144
Temp	2.52	2024-05-03	13.9035416666667	0.275433463212702	0.0758635926573426	144
Temp	2.52	2024-05-04	14.6115277777778	0.253400149144857	0.0642116355866357	144
Temp	2.52	2024-05-05	14.6876388888889	0.173273647156043	0.0300237567987569	144
Temp	2.52	2024-05-06	14.4904166666667	0.429440805693178	0.184419405594406	144
Temp	2.52	2024-05-07	14.3677777777778	0.317048107894532	0.100519502719503	144
Temp	2.52	2024-05-08	15.2377777777778	0.886988654577314	0.786748873348874	144
Temp	2.52	2024-05-09	14.8104861111111	0.735961698856246	0.541639622183372	144
Temp	2.52	2024-05-10	14.9859027777778	0.260967573460429	0.0681040743978243	144
Temp	2.52	2024-05-11	15.199375	0.150003350778425	0.0225010052447552	144
Temp	2.52	2024-05-12	14.8636111111111	0.160783097218595	0.0258512043512043	144
Temp	2.52	2024-05-13	14.90375	0.488104475518284	0.238245979020979	144
Temp	2.52	2024-05-14	15.8954166666667	0.560578965199174	0.314248776223776	144
Temp	2.52	2024-05-15	16.0200694444444	0.331108535493443	0.109632862276612	144
Temp	2.52	2024-05-16	15.4163194444444	0.382764596589714	0.146508736402487	144
Temp	2.52	2024-05-17	16.1348611111111	0.117574473414755	0.0138237567987569	144
Temp	2.52	2024-05-18	16.4010416666667	0.131774965787859	0.0173646416083915	144
Temp	2.52	2024-05-19	16.7413888888889	0.154858885057572	0.0239812742812742	144
Temp	2.52	2024-05-20	17.5544444444444	0.306057213394845	0.093671017871018	144
Temp	2.52	2024-05-21	17.8790972222222	0.700343485351829	0.490480997474747	144
Temp	2.52	2024-05-22	19.6834722222222	1.714607467747	2.93987876845377	144
Temp	2.52	2024-05-23	19.4229861111111	1.45930057001699	2.1295581536519	144
Temp	2.52	2024-05-24	20.5620138888889	1.48158985664125	2.19510850330225	144
Temp	2.52	2024-05-25	20.1968055555556	0.604607776434908	0.365550563325563	144
